Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Meetart                  ,N/A,N/A,Faridabad City,"876, Sector - 15 Near St Albans School",Faridabad,India,,"Arts & Crafts, Cooking & Baking, Drawing & Painting","
	Impress your friends by opting our programme in the Art and Crafts!",
Achievers Institute                  ,N/A,N/A,Faridabad City,"Dso 1 , Hudda Market Part 1, Chungi,",Faridabad,India,,Mathematics,"
	Achievers Institute is a reputed tutorial/coaching based in the city of Faridabad for school and college level segment/subjects. We have excellent faculty and shortcuts & time-saving techniques.",
Loops N Knots                  ,N/A,N/A,Faridabad City,"240, Near Mother Dairy",Faridabad,India,,"Arts & Crafts, Candle Making, Cooking & Baking, Drawing & Painting, Model Making, Pottery, Sculpture Making",A fantastic world of culture and learning !,
Prayas Academy                  ,N/A,N/A,Sector 15,908/15A,Faridabad,India,,"Chemistry, English, Mathematics, Physics","We are operating from the heart of city for the last 16 yearsWe takle academic coaching classes for class IV-XII our faculty comes from most renowned schools of the city ,we also have specialist free lance teachers for individual subjects",
Hand In Hand                  ,N/A,N/A,Indirapuram,"Mahavid Villa, 404, Nitikhand-2 Indirapuram, Near Swarn Jayanti Park",Ghaziabad,India,,N/A,Comprehensive learning programme for your best benefits.,
Mickey Einstein Activity Center                  ,N/A,N/A,Indirapuram,"#02222 ATS Advantage, Indirapuram Shipra Mall, Presidium School",Ghaziabad,India,,N/A,"
	Copy from website",
Serra International Pre School                  ,N/A,N/A,Raj Nagar,R-5/10 Raj Nagar Ghaziabad,Ghaziabad,India,,Summer Camps,"
	Serra International Pre School is an educational institute for children promoting the early childhood education system of the country. We follow a unique method of pedagogy and cater to the growing segment of quality conscious parents, who desire a holistic experience in the formative years of their child's life. We follow inquiry based learning and teaching method which is globally accepted.",
Art Workx                  ,N/A,N/A,Raj Nagar,"1-A, Raj Kunj, Raj Nagar",Ghaziabad,India,,"Robotics, Summer Camps","
	Art Workx is a well established education organization based in Ghaziabad. We offer comprehensive training a wide range of courses. Our classes are specially designed for kids keeping in mind their learning priorities. We conduct sessions in small batches so that more focus can be placed on individual student and their requirements.",
Olympia Academy                  ,N/A,N/A,Dadri,"N.t.p.c, Dadri, Ghaziabad, 201008",Ghaziabad,India,,"Mathematics, Physics",N/A,
Srish Tuition Center                  ,N/A,N/A,Vasundhara,"Hno.667, Friends Society, Sector-12, Vasundhra, Ghaziabad, 201012",Ghaziabad,India,,"All Subjects, English, EVS, Geography, History, Mathematics, Science, Chemistry, Computer Science, Physics, Biology","
	Srish Tuition Center was established with the sole and sacred objective of imparting quality education to the students.",
"Wave Coaching, Indirapuram                  ",N/A,N/A,Indirapuram,"7041 ATS ADVANTAGE AHINSA KHAND
INDIRAPURAM",Ghaziabad,India,,"Biology, Chemistry, Mathematics, Physics, AIEEE, AMIE, CET, GATE Exam, IIT JEE Mains, AIPMT, Medical Entrance Exams","
	Wave Coaching, Indirapuram provides real-time teaching environment that has all the elements of Classroom Coaching. Student can ask Doubts in the Classroom as well as separately out of class. A course designed for the students keeping in mind the new competition levels & pattern of the examinations.",
Brainiac Coaching Classes                  ,N/A,N/A,Crossing Republik,"3027,tower 2, Gh7, Crossing Republik, Ghaziabad - 201016",Ghaziabad,India,,"Mathematics, Physics","3027,tower 2, Gh7, Crossing Republik, Ghaziabad - 201016",
Indo Academy                  ,N/A,N/A,Shastri Nagar,"A Block, House No.-7, Hapur Road, Shastri Nagar, Ghaziabad, 201002",Ghaziabad,India,,"Business English, IELTS, Public Speaking, Spoken English, TOEFL","
	Indo Academy helps the students to develop their English and helps them to do better in their professional world.",
Ns Coaching Center                  ,N/A,N/A,All Areas,"B-7 New Punchwati
Ghaziabad",Ghaziabad,India,,"Bio Technology, Biology, Chemistry, Mathematics, Physics","
	NS Coaching Center we try to provide better education with the clear knowledge. Help student score better and in deciding field of interest. And besides this, also prepare him for competitive examination. So that the student will always ready to face future challenges.",
Gurukul Academy                  ,N/A,N/A,Shalimar Garden,"Kothi No. B-134, Shalimar Garden, Ext. II, Near SM World Mall",Ghaziabad,India,,"Accountancy, Business Maths, Business Studies, Economics, Mathematics","
	Gurukul Academy is a privately run academy of premier rank. Our faculty is experienced, dedicated and result-driven. We are the institute for school students where they will get good facility and calm studying atmosphere with a very high level of teaching. We will identify the strength and weakness of each student individually for their studies.",
Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Schoolpage Tutorials                  ,N/A,N/A,Adipur,Ahmedabad 382345,Ahmedabad,India, 382345,,"Chemistry, English, Mathematics, Physics, IELTS, Spoken English, TOEFL, French, German, Hindi, Spanish","
	School Page is the outcome of a long quest to combine the latest in pedagogy, through its unique e-Tutoring (STS) methodology, with the best in technology, which makes it available to students from all over the world.While there are large numbers of great teachers available throughout the world, great teaching and great tutoring are very different in many ways and require very different approaches. There are also many differences between classroom teaching and off-school tutoring methodologies. With this in mind, the SchoolPage team worked with other global academics to create the unique SchoolPage e-Tutoring System (the STS), which is based on Richard E. Mayer’s ‘Cognitive Theory of Multimedia Learning’. The STS is a highly structured academic system. Through the use of a 9-stage lesson organizational structure, STS is used in every SchoolPage session ensuring better engagement, superior retention and rapid results. STS includes the use of cognitive tools such as Mind Mapping, self-diagnosis tools such as Comfort Boxes, and Learning Outcomes that are highly student centric.
	    "
Major Kalshi Classes Pvt. Ltd.                  ,N/A,N/A,Allahabad City,"105/244, Tagore Town
Near Colonelganj Inter College, Allahabad 211001
INDIA",Allahabad,India, 211001,,"Defence Exams, NDA, Police Department Exam, SSB Exam, SSC Exams, UGC Exams, UPSC Exam","
	The Major Kalshi Classes Pvt. Ltd is one of the best Defence training coaching in India which provides the rigorous training for defence services aspirant.Its working for SSB interviews training with the proper guidance of best psychologist team of India. The Major Kalshi Classes Pvt. Ltd provides the talented faculties of UPSC syllabus. This academy provides the separate faculties for all parts of G.S (HISTORY, POL SCIENCE, GEOGRAPHY, CURRENT ISSUE, SCIENCE & TECHNOLOGY, and INTERNATIONAL RELATIONS), MATHEMATICS, PHYSICS, CHEMISTRY, and ENGLISH. Major Kalshi Classes Pvt. Ltd provides regular group discussion classes for G.S & INTERVIEW SKILL development. The Major Kalshi Classes Pvt. Ltd provides training especially for DEFENCE & AIR FORCE (NDA, CDS, ACC, AFCAT & CPF). The Major Kalshi Classes Pvt. Ltd provides eloquent study material prepared by talented faculties of UPSC syllabus. Only Major Kalshi Classes Pvt. Ltd provides assignments for aspirants to rigorous practice of UPSC syllabus."
Rd International                  ,N/A,N/A,Indiranagar,#2151 First Floor 17th Main. HAL II Stage. Indiranagar. Opposite To BESCOM Office Bangalore 560008.,Bangalore,India, 560008,,"Study in USA, IELTS, Study in Germany, GRE, Study in New Zealand","
	Why to take IELTS test prep from RD International?

	 

	•           More than 50 hours of comprehensive program for IELTS test preparation

	•           Exclusive Comprehensive Study Material.

	•           Additional Homework assistance to supplement the classwork instruction.

	•           Extensive practice worksheets to supplement classroom instruction.

	•           Test taking tips and strategies for getting high scores.

	•           Experienced faculty with years of experience in this field.

	 

	•           Assistance for Admissions for Study Abroad & Visa assistance."
