Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Lighthouse Institute                  ,N/A,N/A,Dwarka,"228, Vardhman Plus Citi Mall, Sector 23, Dwarka",Delhi,110017,India,,"Spoken English, Six Sigma Training, Stock & Share Trading, Tailoring & Knitting, Sculpture Making, Science, SAP Training, Sales Training, Public Speaking, Project Management, Presentation Skills, Pottery, PMP Certification, Physics, Photography, Personality Development, Other Hobbies, CAT (MBA Entrance), Mathematics, Marketing:Online/SEO, Marketing:Communication, Management Subjects, Magic, Life Coaching, Leadership Skills, Language, Journalism/Writing, Jewellery Design, Investment Training, Insurance Training, HR/Personnel, History, Hindi, Healthcare Management, Geography, Forex Trading, Fashion Designing, EVS, English, Effective Communication, Drawing & Painting, Customer Service, Corporate Communication, Cooking & Baking, Computer, Chemistry, Candle Making, Handwriting, Book Keeping, Biology, BBA Subjects, Art & Craft Designing, All Subjects, Acting & Drama","
	Lighthouse Institute has programmes in Vedic Maths, Personality development, English speaking etc and students have been immensely benefited through the programmes. All the subjects, teaching methodologies are done through strict quality control.We welcome students who are prepared to interface their experience and diverse backgrounds with our high-end educational programmes, for their transformation to a developed personality prepared to face not only competitive examinations but also succeed in modeling successfully their respective career paths. "
Education Park                  ,N/A,N/A,Rohini,"C-1/42, Sector-15, Rohini",Delhi,110088,India,,"TOEFL, SAT, IELTS, GRE, GMAT","
	Education Park  is one of the India's  leading academic institution. offering a unique friendly  environment that prepares the next generation to lead and make a difference in this competitive world. We are a family of honest and true students, faculty, alumni and professionals dedicated to serving the eager mind to get success. At present Education Park become a synonym of success in education and coaching for various school level subject.Throughout the academic session, Education Park is maintaining its best quality and standard of teaching, becoming the leader amongst  the other institutions  at present scenario. "
Higher Tuition Center                  ,N/A,N/A,South Delhi,"G-56, Sriniwas Puri New Delhi -110065",Delhi,110094,India,,"Science, Physics, Mathematics, Language, History, Hindi, Geography, EVS, English, Computer, Chemistry, Biology, All Subjects, Zoology, Social Studies, School level computer, Economics, Commerce Subjects, Bengali, Accountancy, Statistics, Sociology, Psychology, Political Science, Physiology, Philosophy, IT & Computer Subjects, Food & Nutrition, Education, Costing, Business Studies, Business Organisation, Business Maths, Botany, Bio Technology, Anthropology, Medical Entrance Exams, UPSC Exam, SSC Exams, School Service Commission, Railways Exam (RRB), PG Medical / AIPG, MDS, CLAT (Law Entrance), Insurance Exams (LIC & GIC), IES, PSU, UGC, IAS Preparation, GATE Exam, Defence / NDA, Bank Clerical, Public Administration, MicroBiology, Mass communication, IT, Indirect Tax, Financial Management, Electronics, Direct Tax, Computer Science, Bio Chemistry, Auditing",I am running a tuition center since last one year. I have Total 20 students of three batches. Classes from pre-nursery to VII class. I have also two year teaching experience in a primary school
Career Point                  ,N/A,N/A,Khanpur,B-56 Khanpur Extention,Delhi,110087,India,,"Zoology, Social Studies, Science, School level computer, Physics, CAT (MBA Entrance), Mathematics, Management Subjects, Language, History, Hindi, Geography, EVS, English, Economics, Computer, Commerce Subjects, Chemistry, Biology, Bengali, BBA Subjects, All Subjects, Accountancy","ANJNA MEENA ( MBA AND BSC. SCIENCE )
KASHYAP SAINI ( BCOM. C.S )"
Apex Education                  ,N/A,N/A,Dwarka,"301 - 303 3rd Floor Aggarwal Tower Market 
Sector - 5 Dwarka {west Delhi } 
Branch  : 265 , 2nd Floor Vardhman City Mall Sector - 23 Dwarka",Delhi,110092,India,https://www.myprivatetutor.com/userfiles/centers/center1424350075.jpg,"Zoology, Statistics, Sociology, Psychology, Political Science, Physiology, Physics, Philosophy, Mathematics, IT & Computer Subjects, History, Hindi, Geography, Food & Nutrition, EVS, English, Education, Economics, Costing, Commerce Subjects, Chemistry, Business Studies, Business Organisation, Business Maths, Botany, Biology, Bio Technology, Bengali, Anthropology, Accountancy, IIT JEE, Medical Entrance Exams, UPSC Exam, SSC Exams, School Service Commission, Railways Exam (RRB), Production, PG Medical / AIPG, MDS, CLAT (Law Entrance), Mechanical, CAT (MBA Entrance), Insurance Exams (LIC & GIC), IT, Instrumentation, IES, PSU, UGC, IAS Preparation, GATE Exam, Electronics, Electrical, Drawing, Defence / NDA, NIFT/NID/CEED/FDDI, Computer, Civil, Chemical, Bank Clerical, Auto CAD, Aeronautical","
	Apex Education is an institute for school students where they will get good facility and calm studying atmosphere with a very high level of teaching. We will identify the strength and weakness of each student individually for their studies. Our method of teaching is similar to home tuition where every student get individual attention .We welcome all the parents and students who are looking for good tutoring.We are maintaining its best quality and standard of teaching, becoming the leader amongst  the other institutions  at present scenario. "
Sri Nath Tuition Centre                  ,N/A,N/A,Shahdara,367 Iind Floor Chirag,Delhi,110085,India,,"English, Hindi, Language, Mathematics, EVS, History, Geography, Science, Computer, Physics, Chemistry, Biology, All Subjects, Economics, Zoology, Accountancy, Commerce Subjects, Social Studies, Bengali, School level computer, Botany, Business Maths, Costing, Education, Physiology, Political Science, Psychology, Sociology, Statistics, Food & Nutrition, Business Studies, Philosophy, Bio Technology, Business Organisation, Anthropology, IT & Computer Subjects, IIT JEE, Medical Entrance Exams, UPSC Exam, SSC Exams, Defence / NDA, Insurance Exams (LIC & GIC), Bank Clerical, Railways Exam (RRB), IES, PSU, UGC, School Service Commission, GATE Exam, CLAT (Law Entrance), IAS Preparation, PG Medical / AIPG, MDS, Bio Chemistry, Direct Tax, GRE, GMAT, TOEFL, IELTS, SAT, German, French, Spanish, Japanese, Tamil, Telugu, Chinese, Russian, Urdu, Marathi, Gujarati, Malayalam, Kannada, Italian, Mandarin, Sanskrit, Assamese, Portuguese, Arabic","
	Sri Nath Tuition Centre  is one of the India's  leading academic institution. offering a unique friendly  environment that prepares the next generation to lead and make a difference in this competitive world. We are a family of honest and true students, faculty, alumni and professionals dedicated to serving the eager mind to get success. At present Sri Nath Tuition Centre become a synonym of success in education and coaching for various school level subject.Throughout the academic session, Sri Nath Tuition Centre is maintaining its best quality and standard of teaching, becoming the leader amongst  the other institutions  at present scenario. "
Sai Tuitions                  ,N/A,N/A,Shalimar Bagh,"Sai Tuitions, Pb 156, Shalimar Bagh",Delhi,110096,India,,"Mathematics, English, History, Geography, Accountancy, Botany, Business Maths, Chemistry, Costing, Economics, Education, Hindi, Physics, Physiology, Political Science, Psychology, Sociology, Zoology, Biology, Statistics, EVS, Food & Nutrition, Business Studies, Philosophy, Language, Science, Computer, All Subjects, Commerce Subjects, Bio Technology, Social Studies, Bengali, Business Organisation, Anthropology, IT & Computer Subjects, School level computer","
	We welcome students who are prepared to interface their experience and diverse backgrounds with our high-end educational programmes, for their transformation to a developed personality prepared to face not only competitive examinations but also succeed in modeling successfully their respective career paths. "
Boffin Science Academy                  ,N/A,N/A,Sonia Vihar,"D-79,1st Floor (above Harish Book Depot),Main Market Sonia Vihar, Delhi-110094",Delhi,110045,India,,"English, Hindi, Language, Mathematics, EVS, History, Geography, Science, Computer, Physics, Chemistry, Biology, All Subjects, Economics, Zoology, Accountancy, Commerce Subjects, Social Studies, Bengali, Botany, Business Maths, Costing, Education, Physiology, Political Science, Psychology, Sociology, Statistics, Food & Nutrition, Business Studies, Philosophy, Bio Technology, Business Organisation, Anthropology, IIT JEE, Medical Entrance Exams, UPSC Exam, SSC Exams, Defence / NDA, Insurance Exams (LIC & GIC), Bank Clerical, Railways Exam (RRB), IES, PSU, UGC, School Service Commission, GATE Exam, CLAT (Law Entrance), IAS Preparation, PG Medical / AIPG, MDS, Computer Science, MicroBiology, Bio Chemistry, Electronics, IT, Public Administration, Direct Tax, Indirect Tax, Financial Management, Auditing, GMAT, TOEFL, SAT, Advanced Auditing, Company and Allied Laws, Information Systems Control and Audit, Direct Tax Laws, Indirect Tax Laws, Accounts, CA - IPCC, CS - Foundation, CMA-CPA-ACCA-CIMA, CAT (MBA Entrance), Management Subjects, BBA Subjects, Basic Computer, Computer for official job, Graphics & Multimedia, Hardware Training, Programming Language, School level computer, BCA Subjects, MCA Subjects, Tally ERP 9, 3D Max / Maya, Microsoft Certification, Sun Certification, Cisco certification, Games Development, AutoCAD, Web Development, Digital Marketing, MS Office, Software Tools and Applications, Chemical, Civil, Electrical, Instrumentation, Mechanical, Production, Aeronautical, Drawing, Auto CAD, French, Japanese, Telugu, Chinese, Russian, Urdu, Marathi, Gujarati, Malayalam, Kannada, Italian, Mandarin, Assamese, Stock & Share Trading, Forex Trading, Book Keeping, Customer Service, HR/Personnel, Journalism/Writing, Life Coaching, Presentation Skills, Public Speaking, Sales Training, SAP Training, Healthcare Management, Leadership Skills, Insurance Training, Six Sigma Training, PMP Certification, Personality Development, Criminal Laws, Company Laws, Contract Act Laws, Administrative Laws, Jurisprudence, Tax Laws, Judo, Basketball, Chess, Yoga, Table Tennis, Boxing, Golf, Cricket, Yoga & Meditation, Hypnotherapy, Aerobics, Ayurveda, Indian Classical Music, Modern Songs, Violin, Tabla, Piano, Drums, Flute, Instrumental, Najrul Geeti, Kathak, Odissi, Salsa, Modern Bollywood Dance, Creative dance, Aviation, Candle Making, Drawing & Painting, Photography, Art & Craft Designing, Handwriting, Sculpture Making, Acting & Drama, Magic, Fashion Designing, Tailoring & Knitting, Other Hobbies, Spoken English","Mr. JITENDRA PANDEY (CHEMISTRY AND BIOLOGY)
MR. ASHOK DUBEY (PHYSICS)
Mr. RAVINDER PANDEY (ECONOMICS AND ACCOUNTS)
Mr. S.S SRIVASTAVA  (MATHEMATICS)"
Explorica Classes                  ,N/A,N/A,Paschim Vihar,"Gh6/139, Paschim Vihar",Delhi,110008,India,,"English, Accountancy, Botany, Business Maths, Chemistry, Costing, Economics, Education, Geography, Hindi, History, Mathematics, Physics, Physiology, Political Science, Psychology, Sociology, Zoology, Biology, Statistics, IIT JEE, EVS, Food & Nutrition, Business Studies, Philosophy, Bio Technology, Medical Entrance Exams, Bengali, Business Organisation, Commerce Subjects, Anthropology","
	Explorica Classes is an institute for school students where they will get good facility and calm studying atmosphere with a very high level of teaching. We will identify the strength and weakness of each student individually for their studies. Our method of teaching is similar to home tuition where every student get individual attention .We welcome all the parents and students who are looking for good tutoring.Our vision is to instil a strong belief, rooted in the principles of success, victory and hard work, in the hearts and minds of the young cubs entrusted to our care. We believe this will prepare and empower your children to fight it out and overcome the challenges posed by today’s competitive world, which only believes in the survival of the fittest"
Stucorner Academics                  ,N/A,N/A,Laxmi Nagar,"Lamix Nagar, New Delhi-110092",Delhi,110064,India,,"CAT (MBA Entrance), Management Subjects, BBA Subjects, Web Designing, Web Development, Sun Certification, Software Tools and Applications, Digital Marketing, School level computer, Programming Language, MS Office, Microsoft Certification, MCA Subjects, Hardware Training, Graphics & Multimedia, Games Development, DBMS & RDBMS, Computer for official job, Cisco certification, BCA Subjects, Basic Computer, AutoCAD, 3D Max / Maya, Tally ERP 9, Six Sigma Training, Stock & Share Trading, SAP Training, Sales Training, Public Speaking, Project Management, Presentation Skills, PMP Certification, Personality Development, Life Coaching, Leadership Skills, Journalism/Writing, Investment Training, Insurance Training, HR/Personnel, Healthcare Management, Forex Trading, Customer Service, Book Keeping, Aviation","Manish Nain, Arvind Kumar"
